X,Y,Name,description
67.0063166666667,-11.9879333333333,incois_1129 Surfacing,<b>11°59.276'S 67°00.379'E<br/>Time of GPS Position: 2025-01-07 20:38:30<br/>Connect time: 2025-01-07 20:38:54<br/>Mission: incois.mi<br/>Segment: 0071.0078<br/>Reason: Hit a waypoint<br/></b>
67.0068833333333,-11.96545,incois_1129 Surfacing,<b>11°57.927'S 67°00.413'E<br/>Time of GPS Position: 2025-01-08 02:45:49<br/>Connect time: 2025-01-08 02:46:01<br/>Mission: incois.mi<br/>Segment: 0071.0080<br/>Reason: pitch not commanded<br/></b>
67.0110166666667,-11.9395833333333,incois_1129 Surfacing,<b>11°56.375'S 67°00.661'E<br/>Time of GPS Position: 2025-01-08 08:38:24<br/>Connect time: 2025-01-08 08:38:36<br/>Mission: incois.mi<br/>Segment: 0071.0082<br/>Reason: pitch not commanded<br/></b>
67.0154166666667,-11.91425,incois_1129 Surfacing,<b>11°54.855'S 67°00.925'E<br/>Time of GPS Position: 2025-01-08 14:34:29<br/>Connect time: 2025-01-08 14:34:58<br/>Mission: incois.mi<br/>Segment: 0071.0084<br/>Reason: pitch not commanded<br/></b>
67.0226333333333,-11.8829333333333,incois_1129 Surfacing,<b>11°52.976'S 67°01.358'E<br/>Time of GPS Position: 2025-01-08 20:50:49<br/>Connect time: 2025-01-08 20:52:57<br/>Mission: incois.mi<br/>Segment: 0071.0086<br/>Reason: no comms for a while<br/></b>
67.0330833333333,-11.85765,incois_1129 Surfacing,<b>11°51.459'S 67°01.985'E<br/>Time of GPS Position: 2025-01-09 03:28:53<br/>Connect time: 2025-01-09 03:30:10<br/>Mission: incois.mi<br/>Segment: 0071.0088<br/>Reason: no comms for a while<br/></b>
67.0330833333333,-11.85765,incois_1129 Surfacing,<b>11°51.459'S 67°01.985'E<br/>Time of GPS Position: 2025-01-09 03:28:54<br/>Connect time: 2025-01-09 03:32:27<br/>Mission: incois.mi<br/>Segment: 0071.0089<br/>Reason: no comms for a while<br/></b>
67.0530833333333,-11.83545,incois_1129 Surfacing,<b>11°50.127'S 67°03.185'E<br/>Time of GPS Position: 2025-01-09 09:33:58<br/>Connect time: 2025-01-09 09:34:27<br/>Mission: incois.mi<br/>Segment: 0071.0091<br/>Reason: pitch not commanded<br/></b>
67.0530833333333,-11.83545,incois_1129 Surfacing,<b>11°50.127'S 67°03.185'E<br/>Time of GPS Position: 2025-01-09 09:33:59<br/>Connect time: 2025-01-09 09:42:00<br/>Mission: incois.mi<br/>Segment: 0071.0092<br/>Reason: pitch not commanded<br/></b>
67.0654666666667,-11.8020166666667,incois_1129 Surfacing,<b>11°48.121'S 67°03.928'E<br/>Time of GPS Position: 2025-01-09 15:32:50<br/>Connect time: 2025-01-09 15:34:46<br/>Mission: incois.mi<br/>Segment: 0071.0093<br/>Reason: pitch not commanded<br/></b>
67.0741166666667,-11.7644166666667,incois_1129 Surfacing,<b>11°45.865'S 67°04.447'E<br/>Time of GPS Position: 2025-01-09 21:46:58<br/>Connect time: 2025-01-09 21:47:13<br/>Mission: incois.mi<br/>Segment: 0071.0095<br/>Reason: no comms for a while<br/></b>
67.08265,-11.7421166666667,incois_1129 Surfacing,<b>11°44.527'S 67°04.959'E<br/>Time of GPS Position: 2025-01-10 03:43:59<br/>Connect time: 2025-01-10 03:44:28<br/>Mission: incois.mi<br/>Segment: 0071.0097<br/>Reason: pitch not commanded<br/></b>
67.09535,-11.7218333333333,incois_1129 Surfacing,<b>11°43.31'S 67°05.721'E<br/>Time of GPS Position: 2025-01-10 09:50:59<br/>Connect time: 2025-01-10 09:51:14<br/>Mission: incois.mi<br/>Segment: 0071.0099<br/>Reason: pitch not commanded<br/></b>
67.1031166666667,-11.6921,incois_1129 Surfacing,<b>11°41.526'S 67°06.187'E<br/>Time of GPS Position: 2025-01-10 16:09:23<br/>Connect time: 2025-01-10 16:09:36<br/>Mission: incois.mi<br/>Segment: 0071.0101<br/>Reason: no comms for a while<br/></b>
67.1071833333333,-11.6704666666667,incois_1129 Surfacing,<b>11°40.228'S 67°06.431'E<br/>Time of GPS Position: 2025-01-10 21:51:14<br/>Connect time: 2025-01-10 21:51:47<br/>Mission: incois.mi<br/>Segment: 0071.0103<br/>Reason: pitch not commanded<br/></b>
67.1089,-11.6542,incois_1129 Surfacing,<b>11°39.252'S 67°06.534'E<br/>Time of GPS Position: 2025-01-11 03:43:59<br/>Connect time: 2025-01-11 03:44:14<br/>Mission: incois.mi<br/>Segment: 0071.0105<br/>Reason: pitch not commanded<br/></b>
67.12055,-11.6422333333333,incois_1129 Surfacing,<b>11°38.534'S 67°07.233'E<br/>Time of GPS Position: 2025-01-11 09:55:00<br/>Connect time: 2025-01-11 09:55:16<br/>Mission: incois.mi<br/>Segment: 0071.0107<br/>Reason: pitch not commanded<br/></b>
67.12055,-11.6422333333333,incois_1129 Surfacing,<b>11°38.534'S 67°07.233'E<br/>Time of GPS Position: 2025-01-11 09:55:00<br/>Connect time: 2025-01-11 10:02:54<br/>Mission: incois.mi<br/>Segment: 0071.0108<br/>Reason: pitch not commanded<br/></b>
67.13005,-11.6346666666667,incois_1129 Surfacing,<b>11°38.08'S 67°07.803'E<br/>Time of GPS Position: 2025-01-11 16:25:53<br/>Connect time: 2025-01-11 16:26:24<br/>Mission: incois.mi<br/>Segment: 0071.0109<br/>Reason: no comms for a while<br/></b>
