Longitude,Latitude,DateTime
88.8358666666667,-0.68085,2024-06-16 03:12:55
88.8236166666667,-0.720366666666667,2024-06-16 09:30:24
88.8236166666667,-0.720366666666667,2024-06-16 09:30:24
88.8121666666667,-0.763216666666667,2024-06-16 15:53:23
88.8121666666667,-0.763216666666667,2024-06-16 15:53:24
88.79905,-0.803483333333333,2024-06-16 22:16:28
88.79905,-0.803483333333333,2024-06-16 22:16:29
88.7813,-0.842016666666667,2024-06-17 04:35:24
88.7813,-0.842016666666667,2024-06-17 04:35:24
88.7667833333333,-0.877683333333333,2024-06-17 10:56:48
88.7667833333333,-0.877683333333333,2024-06-17 10:56:48
88.7483833333333,-0.921166666666667,2024-06-17 17:25:24
88.7483833333333,-0.921166666666667,2024-06-17 17:25:24
88.7483833333333,-0.921166666666667,2024-06-17 17:25:24
88.7587833333333,-0.965733333333333,2024-06-17 23:54:29
88.7587833333333,-0.965733333333333,2024-06-17 23:54:29
88.7661333333333,-1.01583333333333,2024-06-18 06:15:29
88.7661333333333,-1.01583333333333,2024-06-18 06:15:29
88.7766,-1.06408333333333,2024-06-18 12:32:19
88.7766,-1.06408333333333,2024-06-18 12:32:20
88.7902333333333,-1.11883333333333,2024-06-18 18:49:54
88.7902333333333,-1.11883333333333,2024-06-18 18:49:55
88.7902333333333,-1.11883333333333,2024-06-18 18:49:55
88.8069166666667,-1.1669,2024-06-19 01:10:59
88.8069166666667,-1.1669,2024-06-19 01:10:59
88.7969166666667,-1.23048333333333,2024-06-19 07:28:23
88.7969166666667,-1.23048333333333,2024-06-19 07:28:24
88.8394833333333,-1.25553333333333,2024-06-19 13:46:25
88.8394833333333,-1.25553333333333,2024-06-19 13:46:25
88.8184666666667,-1.3104,2024-06-19 20:02:15
88.8184666666667,-1.3104,2024-06-19 20:02:15
88.8422666666667,-1.35235,2024-06-20 02:23:28
88.8422666666667,-1.35235,2024-06-20 02:23:29
88.82615,-1.39035,2024-06-20 08:37:29
88.82615,-1.39035,2024-06-20 08:37:30
88.8289166666667,-1.39003333333333,2024-06-20 08:47:39
88.8289166666667,-1.39003333333333,2024-06-20 08:47:39
88.8289166666667,-1.39003333333333,2024-06-20 08:47:40
88.8289166666667,-1.39003333333333,2024-06-20 08:47:40
88.8289166666667,-1.39003333333333,2024-06-20 08:47:40
88.8289166666667,-1.39003333333333,2024-06-20 08:47:40
88.8289166666667,-1.39003333333333,2024-06-20 08:47:40
88.8289166666667,-1.39003333333333,2024-06-20 08:47:40
88.8289166666667,-1.39003333333333,2024-06-20 08:47:40
88.8289166666667,-1.39003333333333,2024-06-20 08:47:40
88.8289166666667,-1.39003333333333,2024-06-20 08:47:40
88.8289166666667,-1.39003333333333,2024-06-20 08:47:40
88.8841833333333,-1.39273333333333,2024-06-20 12:24:36
88.8841833333333,-1.39273333333333,2024-06-20 12:24:36
88.8841833333333,-1.39273333333333,2024-06-20 12:24:36
88.8841833333333,-1.39273333333333,2024-06-20 12:24:36
88.8841833333333,-1.39273333333333,2024-06-20 12:24:36
88.8841833333333,-1.39273333333333,2024-06-20 12:24:36
88.8841833333333,-1.39273333333333,2024-06-20 12:24:36
88.8841833333333,-1.39273333333333,2024-06-20 12:24:36
88.9005166666667,-1.39271666666667,2024-06-20 13:28:05
88.9005166666667,-1.39271666666667,2024-06-20 13:28:05
88.9005166666667,-1.39271666666667,2024-06-20 13:28:05
88.9005166666667,-1.39271666666667,2024-06-20 13:28:05
88.9005166666667,-1.39271666666667,2024-06-20 13:28:05
88.9005166666667,-1.39271666666667,2024-06-20 13:28:05
88.9005166666667,-1.39271666666667,2024-06-20 13:28:05
88.9005166666667,-1.39271666666667,2024-06-20 13:28:05
88.9005166666667,-1.39271666666667,2024-06-20 13:28:05
88.9005166666667,-1.39271666666667,2024-06-20 13:28:05
88.9005166666667,-1.39271666666667,2024-06-20 13:28:05
88.9730666666667,-1.39701666666667,2024-06-20 18:17:14
88.97595,-1.3973,2024-06-20 18:28:28
88.9788833333333,-1.3976,2024-06-20 18:39:58
88.98155,-1.39785,2024-06-20 18:51:03
88.9842333333333,-1.3981,2024-06-20 19:02:28
88.9869333333333,-1.39835,2024-06-20 19:13:44
88.9869333333333,-1.39835,2024-06-20 19:13:44
89.0044833333333,-1.40495,2024-06-20 20:26:14
89.0124666666667,-1.40606666666667,2024-06-20 20:57:24
89.0199333333333,-1.40676666666667,2024-06-20 21:28:38
89.0268833333333,-1.40735,2024-06-20 21:59:48
89.0333166666667,-1.40825,2024-06-20 22:31:12
